0.867,0.123,0.01
0.864,0.126,0.01
0.861,0.129,0.01
0.858,0.132,0.01
0.854,0.136,0.01
0.854,0.136,0.01
0.852,0.138,0.01
0.851,0.139,0.01
0.85,0.14,0.01
0.846,0.144,0.01
0.842,0.146,0.012
0.84,0.147,0.013
0.836,0.151,0.013
0.834,0.152,0.014
0.831,0.155,0.014
0.829,0.157,0.014
0.822,0.164,0.014
0.819,0.167,0.014
0.814,0.172,0.014
0.812,0.174,0.014
0.806,0.179,0.015
0.801,0.184,0.015
0.798,0.187,0.015
0.792,0.193,0.015
0.79,0.195,0.015
0.785,0.2,0.015
0.779,0.205,0.016
0.773,0.21,0.017
0.769,0.213,0.018
0.768,0.214,0.018
0.76,0.221,0.019
0.757,0.224,0.019
0.756,0.223,0.021
0.756,0.222,0.022
0.755,0.222,0.023
0.753,0.224,0.023
0.747,0.228,0.025
0.74,0.235,0.025
0.735,0.24,0.025
0.731,0.244,0.025
0.728,0.247,0.025
0.723,0.251,0.026
0.719,0.254,0.027
0.718,0.255,0.027
0.712,0.259,0.029
0.704,0.267,0.029
0.703,0.268,0.029
0.699,0.271,0.03
0.693,0.276,0.031
0.687,0.281,0.032
0.682,0.286,0.032
0.677,0.289,0.034
0.671,0.295,0.034
0.665,0.301,0.034
0.657,0.309,0.034
0.656,0.308,0.036
0.652,0.311,0.037
0.647,0.316,0.037
0.643,0.318,0.039
0.64,0.321,0.039
0.636,0.325,0.039
0.632,0.328,0.04
0.629,0.33,0.041
0.627,0.331,0.042
0.622,0.334,0.044
0.618,0.337,0.045
0.618,0.337,0.045
0.614,0.34,0.046
0.609,0.344,0.047
0.603,0.351,0.047
0.596,0.357,0.048
0.591,0.362,0.048
0.585,0.367,0.049
0.579,0.373,0.049
0.575,0.376,0.05
0.571,0.38,0.05
0.569,0.382,0.05
0.565,0.385,0.051
0.563,0.386,0.052
0.557,0.39,0.054
0.552,0.394,0.055
0.548,0.398,0.055
0.543,0.402,0.056
0.535,0.41,0.056
0.53,0.415,0.056
0.524,0.42,0.059
0.519,0.424,0.06
0.515,0.426,0.062
0.511,0.429,0.063
0.509,0.43,0.064
0.504,0.433,0.066
0.502,0.434,0.067
0.5,0.434,0.069
0.498,0.436,0.069
0.496,0.437,0.07
0.493,0.439,0.071
0.485,0.447,0.072
0.481,0.451,0.072
0.478,0.453,0.073
0.475,0.456,0.073
0.471,0.46,0.073
0.47,0.459,0.075
0.468,0.46,0.076
0.462,0.466,0.076
0.456,0.472,0.076
0.452,0.476,0.077
0.447,0.48,0.078
0.445,0.48,0.08
0.441,0.483,0.081
0.437,0.485,0.083
0.432,0.489,0.084
0.424,0.497,0.084
0.421,0.499,0.085
0.415,0.503,0.087
0.41,0.508,0.087
0.403,0.513,0.089
0.4,0.516,0.089
0.394,0.52,0.091
0.391,0.522,0.092
0.385,0.527,0.093
0.381,0.529,0.095
0.375,0.533,0.097
0.371,0.533,0.101
0.368,0.536,0.101
0.361,0.542,0.102
0.354,0.547,0.104
0.347,0.551,0.107
0.343,0.555,0.108
0.337,0.557,0.112
0.331,0.562,0.113
0.327,0.565,0.114
0.324,0.565,0.117
0.317,0.571,0.118
0.312,0.576,0.118
0.309,0.579,0.118
0.301,0.586,0.119
0.298,0.586,0.122
0.296,0.587,0.123
0.294,0.587,0.125
0.291,0.587,0.128
0.289,0.589,0.128
0.28,0.598,0.128
0.276,0.601,0.129
0.269,0.606,0.131
0.266,0.608,0.132
0.265,0.609,0.132
0.265,0.607,0.134
0.264,0.605,0.137
0.258,0.607,0.141
0.255,0.609,0.142
0.253,0.61,0.143
0.251,0.611,0.144
0.25,0.611,0.145
0.248,0.612,0.146
0.244,0.613,0.149
0.242,0.615,0.149
0.238,0.615,0.153
0.236,0.616,0.154
0.231,0.62,0.155
0.228,0.622,0.156
0.224,0.626,0.156
0.222,0.628,0.156
0.219,0.63,0.157
0.215,0.634,0.157
0.212,0.636,0.158
0.208,0.638,0.16
0.206,0.64,0.16
0.203,0.643,0.16
0.202,0.643,0.161
0.198,0.646,0.162
0.197,0.646,0.163
0.197,0.646,0.163
0.197,0.645,0.164
0.194,0.647,0.165
0.192,0.645,0.169
0.19,0.646,0.17
0.188,0.648,0.17
0.186,0.648,0.172
0.184,0.649,0.173
0.181,0.65,0.175
0.18,0.651,0.175
0.179,0.652,0.175
0.178,0.653,0.175
0.174,0.655,0.177
0.173,0.655,0.178
0.169,0.658,0.179
0.166,0.657,0.183
0.162,0.661,0.183
0.162,0.66,0.184
0.161,0.661,0.184
0.161,0.66,0.185
0.155,0.666,0.185
0.153,0.666,0.187
0.15,0.669,0.187
0.146,0.671,0.189
0.144,0.673,0.189
0.143,0.674,0.189
0.143,0.674,0.189
0.142,0.674,0.19
0.139,0.675,0.192
0.137,0.677,0.192
0.137,0.676,0.193
0.135,0.677,0.194
0.133,0.679,0.194
0.13,0.68,0.196
0.129,0.679,0.198
0.128,0.678,0.2
0.127,0.678,0.201
0.124,0.68,0.202
0.123,0.678,0.205
0.122,0.678,0.206
0.119,0.68,0.207
0.119,0.679,0.208
0.118,0.68,0.208
0.115,0.683,0.208
0.113,0.684,0.209
0.112,0.683,0.211
0.112,0.683,0.211
0.111,0.681,0.214
0.111,0.68,0.215
0.109,0.679,0.218
0.107,0.68,0.219
0.104,0.681,0.221
0.104,0.679,0.223
0.104,0.676,0.226
0.104,0.673,0.229
0.103,0.671,0.232
0.098,0.675,0.233
0.095,0.677,0.234
0.092,0.676,0.238
0.091,0.676,0.239
0.091,0.676,0.239
0.089,0.676,0.241
0.088,0.676,0.242
0.086,0.674,0.246
0.084,0.675,0.247
0.083,0.675,0.248
0.081,0.677,0.248
0.08,0.676,0.25
0.079,0.677,0.25
0.076,0.678,0.252
0.075,0.677,0.254
0.074,0.678,0.254
0.072,0.678,0.256
0.072,0.674,0.26
0.071,0.671,0.264
0.07,0.672,0.264
0.069,0.672,0.265
0.069,0.67,0.267
0.069,0.669,0.268
0.068,0.666,0.272
0.065,0.667,0.274
0.064,0.667,0.275
0.063,0.663,0.28
0.062,0.663,0.281
0.061,0.664,0.281
0.059,0.663,0.284
0.059,0.66,0.287
0.059,0.66,0.287
0.058,0.658,0.29
0.058,0.656,0.292
0.058,0.656,0.292
0.056,0.657,0.294
0.055,0.656,0.296
0.055,0.655,0.297
0.055,0.652,0.3
0.055,0.651,0.301
0.055,0.651,0.301
0.055,0.651,0.301
0.054,0.649,0.304
0.054,0.648,0.305
0.054,0.646,0.307
0.054,0.645,0.308
0.053,0.645,0.309
0.052,0.644,0.311
0.052,0.643,0.312
0.051,0.642,0.314
0.05,0.643,0.314
0.049,0.644,0.314
0.049,0.638,0.32
0.049,0.635,0.323
0.049,0.634,0.324
0.048,0.634,0.325
0.047,0.635,0.325
0.047,0.634,0.326
0.047,0.633,0.327
0.046,0.632,0.329
0.045,0.633,0.329
0.045,0.632,0.33
0.044,0.633,0.33
0.043,0.632,0.332
0.042,0.632,0.333
0.041,0.632,0.334
0.041,0.628,0.338
0.04,0.628,0.339
0.04,0.627,0.34
0.04,0.626,0.341
0.039,0.626,0.342
0.039,0.626,0.342
0.038,0.623,0.346
0.037,0.624,0.346
0.037,0.624,0.346
0.037,0.622,0.348
0.037,0.621,0.349
0.037,0.617,0.353
0.036,0.616,0.355
0.036,0.615,0.356
0.036,0.613,0.358
0.036,0.608,0.363
0.036,0.608,0.363
0.036,0.607,0.364
0.035,0.607,0.365
0.035,0.606,0.366
0.034,0.604,0.369
0.034,0.604,0.369
0.034,0.603,0.37
0.034,0.602,0.371
0.034,0.6,0.373
0.033,0.599,0.375
0.033,0.598,0.376
0.033,0.596,0.378
0.031,0.598,0.378
0.03,0.598,0.379
0.03,0.597,0.38
0.03,0.596,0.381
0.03,0.596,0.381
0.03,0.594,0.383
0.03,0.59,0.387
0.03,0.588,0.389
0.03,0.586,0.391
0.029,0.587,0.391
0.029,0.586,0.392
0.029,0.585,0.393
0.029,0.585,0.393
0.029,0.583,0.395
0.028,0.581,0.398
0.028,0.579,0.4
0.027,0.58,0.4
0.027,0.58,0.4
0.026,0.579,0.402
0.026,0.578,0.403
0.025,0.577,0.405
0.025,0.576,0.406
0.025,0.575,0.407
0.025,0.574,0.408
0.025,0.573,0.409
0.024,0.572,0.411
0.023,0.572,0.412
0.022,0.572,0.413
0.022,0.568,0.417
0.022,0.567,0.418
0.022,0.565,0.42
0.02,0.565,0.422
0.02,0.564,0.423
0.02,0.564,0.423
0.019,0.563,0.425
0.018,0.563,0.426
0.018,0.561,0.428
0.018,0.559,0.43
0.017,0.56,0.43
0.017,0.559,0.431
0.016,0.559,0.432
0.016,0.557,0.434
0.016,0.557,0.434
0.015,0.557,0.435
0.015,0.556,0.436
0.015,0.556,0.436
0.015,0.553,0.439
0.014,0.552,0.441
0.013,0.552,0.442
0.013,0.551,0.443
0.013,0.55,0.444
0.012,0.551,0.444
0.012,0.551,0.444
0.012,0.549,0.446
0.012,0.549,0.446
0.012,0.548,0.447
0.012,0.546,0.449
0.012,0.543,0.452
0.012,0.542,0.453
0.012,0.542,0.453
0.012,0.542,0.453
0.011,0.542,0.454
0.011,0.541,0.455
0.01,0.542,0.455
0.009,0.542,0.456
0.008,0.541,0.458
0.007,0.542,0.458
0.007,0.539,0.461
0.007,0.537,0.463
0.007,0.537,0.463
0.007,0.536,0.464
0.007,0.535,0.465
0.007,0.535,0.465
0.007,0.533,0.467
0.007,0.531,0.469
0.007,0.53,0.47
0.006,0.531,0.47
0.006,0.53,0.471
0.006,0.529,0.472
0.006,0.528,0.473
0.006,0.528,0.473
0.006,0.525,0.476
0.006,0.522,0.479
0.006,0.521,0.48
0.006,0.52,0.481
0.006,0.518,0.483
0.006,0.515,0.486
0.006,0.515,0.486
0.005,0.516,0.486
0.005,0.515,0.487
0.005,0.514,0.488
0.005,0.513,0.489
0.005,0.512,0.49
0.005,0.512,0.49
0.004,0.512,0.491
0.004,0.512,0.491
0.004,0.51,0.493
0.004,0.51,0.493
0.004,0.51,0.493
0.004,0.51,0.493
0.004,0.508,0.495
0.004,0.506,0.497
0.004,0.505,0.498
0.004,0.504,0.499
0.004,0.503,0.5
0.004,0.501,0.502
0.004,0.499,0.504
0.004,0.499,0.504
0.004,0.498,0.505
0.004,0.497,0.506
0.004,0.497,0.506
0.004,0.492,0.511
0.004,0.49,0.513
0.004,0.487,0.516
0.004,0.487,0.516
0.004,0.487,0.516
0.004,0.487,0.516
0.004,0.486,0.517
0.004,0.486,0.517
0.003,0.487,0.517
0.003,0.485,0.519
0.003,0.485,0.519
0.003,0.484,0.52
0.003,0.482,0.522
0.003,0.481,0.523
0.003,0.478,0.526
0.003,0.476,0.528
0.003,0.476,0.528
0.003,0.474,0.53
0.003,0.474,0.53
0.003,0.473,0.531
0.003,0.473,0.531
0.003,0.473,0.531
0.003,0.471,0.533
0.003,0.47,0.534
0.003,0.468,0.536
0.003,0.468,0.536
0.003,0.466,0.538
0.003,0.465,0.539
0.003,0.465,0.539
0.003,0.464,0.54
0.003,0.463,0.541
0.003,0.463,0.541
0.003,0.462,0.542
0.003,0.46,0.544
0.003,0.459,0.545
0.003,0.459,0.545
0.003,0.459,0.545
0.003,0.459,0.545
0.003,0.456,0.548
0.003,0.455,0.549
0.003,0.452,0.552
0.003,0.451,0.553
0.003,0.451,0.553
0.003,0.448,0.556
0.003,0.447,0.557
0.003,0.446,0.558
0.003,0.444,0.56
0.003,0.444,0.56
0.003,0.442,0.562
0.003,0.442,0.562
0.003,0.44,0.564
0.003,0.44,0.564
0.003,0.438,0.566
0.003,0.438,0.566
0.003,0.437,0.567
0.003,0.437,0.567
0.003,0.436,0.568
0.003,0.435,0.569
0.003,0.434,0.57
0.003,0.434,0.57
0.003,0.434,0.57
0.003,0.434,0.57
0.003,0.433,0.571
0.003,0.433,0.571
0.003,0.433,0.571
0.003,0.431,0.573
0.003,0.43,0.574
0.003,0.43,0.574
0.003,0.429,0.575
0.003,0.428,0.576
0.003,0.428,0.576
0.003,0.427,0.577
0.003,0.425,0.579
0.003,0.425,0.579
0.003,0.423,0.581
0.003,0.42,0.584
0.003,0.419,0.585
0.003,0.419,0.585
0.003,0.418,0.586
0.002,0.418,0.587
0.002,0.416,0.589
0.002,0.414,0.591
0.002,0.414,0.591
0.002,0.414,0.591
0.002,0.414,0.591
0.001,0.415,0.591
0.001,0.415,0.591
0.001,0.415,0.591
0.001,0.413,0.593
0.001,0.413,0.593
0.001,0.413,0.593
0.001,0.412,0.594
0.001,0.412,0.594
0.001,0.411,0.595
0.001,0.41,0.596
0.001,0.408,0.598
0.001,0.408,0.598
0.001,0.408,0.598
0.001,0.407,0.599
0.001,0.405,0.601
0.001,0.404,0.602
0.001,0.403,0.603
0.001,0.402,0.604
0.001,0.401,0.605
0.001,0.401,0.605
0.001,0.401,0.605
0.001,0.4,0.606
0.001,0.4,0.606
0.001,0.399,0.607
0.001,0.398,0.608
0.001,0.397,0.609
0.001,0.396,0.61
0.001,0.394,0.612
0.001,0.393,0.613
0.001,0.391,0.615
0.001,0.39,0.616
0.001,0.389,0.617
0.001,0.388,0.618
0.001,0.387,0.619
0.001,0.387,0.619
0.001,0.385,0.621
0.001,0.384,0.622
0.001,0.384,0.622
0.001,0.384,0.622
0.001,0.383,0.623
0.001,0.381,0.625
0.001,0.38,0.626
0.001,0.38,0.626
0.001,0.379,0.627
0.001,0.378,0.628
0.001,0.377,0.629
0.001,0.377,0.629
0.001,0.376,0.63
0.001,0.376,0.63
0.001,0.376,0.63
0.001,0.375,0.631
0.001,0.375,0.631
0.001,0.375,0.631
0.001,0.375,0.631
0.001,0.375,0.631
0.001,0.374,0.632
0.001,0.373,0.633
0.001,0.373,0.633
0.001,0.373,0.633
0.001,0.373,0.633
0.001,0.373,0.633
0.001,0.371,0.635
0.001,0.371,0.635
0.001,0.37,0.636
0.001,0.37,0.636
0.001,0.368,0.638
0.001,0.367,0.639
0.001,0.366,0.64
0.001,0.366,0.64
0.001,0.363,0.643
0.001,0.362,0.644
0.001,0.36,0.646
0.001,0.36,0.646
0.001,0.358,0.648
0.001,0.358,0.648
0.001,0.358,0.648
0.001,0.358,0.648
0.001,0.357,0.649
0.001,0.356,0.65
0.001,0.355,0.651
0.001,0.355,0.651
0.0,0.356,0.651
0.0,0.354,0.653
0.0,0.353,0.654
0.0,0.353,0.654
0.0,0.352,0.655
0.0,0.352,0.655
0.0,0.35,0.657
0.0,0.349,0.658
0.0,0.349,0.658
0.0,0.348,0.659
0.0,0.348,0.659
0.0,0.347,0.66
0.0,0.346,0.661
0.0,0.345,0.662
0.0,0.344,0.663
0.0,0.344,0.663
0.0,0.344,0.663
0.0,0.343,0.664
0.0,0.343,0.664
0.0,0.343,0.664
0.0,0.343,0.664
0.0,0.343,0.664
0.0,0.342,0.665
0.0,0.342,0.665
0.0,0.342,0.665
0.0,0.342,0.665
0.0,0.342,0.665
0.0,0.341,0.666
0.0,0.339,0.668
0.0,0.339,0.668
0.0,0.339,0.668
0.0,0.338,0.669
0.0,0.338,0.669
0.0,0.338,0.669
0.0,0.338,0.669
0.0,0.338,0.669
0.0,0.337,0.67
0.0,0.336,0.671
0.0,0.336,0.671
0.0,0.333,0.674
0.0,0.333,0.674
0.0,0.333,0.674
0.0,0.333,0.674
0.0,0.333,0.674
0.0,0.333,0.674
0.0,0.332,0.675
0.0,0.33,0.677
0.0,0.327,0.68
0.0,0.326,0.681
0.0,0.326,0.681
0.0,0.326,0.681
0.0,0.325,0.682
0.0,0.323,0.684
0.0,0.322,0.685
0.0,0.322,0.685
0.0,0.321,0.686
0.0,0.321,0.686
0.0,0.32,0.687
0.0,0.32,0.687
0.0,0.32,0.687
0.0,0.32,0.687
0.0,0.319,0.688
0.0,0.319,0.688
0.0,0.317,0.69
0.0,0.315,0.692
0.0,0.315,0.692
0.0,0.314,0.693
0.0,0.314,0.693
0.0,0.314,0.693
0.0,0.314,0.693
0.0,0.314,0.693
0.0,0.311,0.696
0.0,0.311,0.696
0.0,0.31,0.697
0.0,0.31,0.697
0.0,0.309,0.698
0.0,0.308,0.699
0.0,0.307,0.7
0.0,0.306,0.701
0.0,0.306,0.701
0.0,0.306,0.701
0.0,0.305,0.702
0.0,0.304,0.703
0.0,0.303,0.704
0.0,0.303,0.704
0.0,0.303,0.704
0.0,0.302,0.705
0.0,0.301,0.706
0.0,0.299,0.708
0.0,0.299,0.708
0.0,0.299,0.708
0.0,0.299,0.708
0.0,0.297,0.71
0.0,0.295,0.712
0.0,0.295,0.712
0.0,0.295,0.712
0.0,0.294,0.713
0.0,0.293,0.714
0.0,0.293,0.714
0.0,0.292,0.715
0.0,0.292,0.715
0.0,0.292,0.715
0.0,0.291,0.716
0.0,0.29,0.717
0.0,0.289,0.718
0.0,0.288,0.719
0.0,0.288,0.719
0.0,0.286,0.721
0.0,0.286,0.721
0.0,0.282,0.725
0.0,0.282,0.725
0.0,0.281,0.726
0.0,0.281,0.726
0.0,0.28,0.727
0.0,0.28,0.727
0.0,0.279,0.728
0.0,0.279,0.728
0.0,0.279,0.728
0.0,0.279,0.728
0.0,0.279,0.728
0.0,0.276,0.731
0.0,0.276,0.731
0.0,0.276,0.731
0.0,0.275,0.732
0.0,0.275,0.732
0.0,0.275,0.732
0.0,0.275,0.732
0.0,0.274,0.733
0.0,0.273,0.734
0.0,0.272,0.735
0.0,0.271,0.736
0.0,0.271,0.736
0.0,0.271,0.736
0.0,0.271,0.736
0.0,0.271,0.736
0.0,0.271,0.736
0.0,0.27,0.737
0.0,0.27,0.737
0.0,0.269,0.738
0.0,0.269,0.738
0.0,0.268,0.739
0.0,0.268,0.739
0.0,0.267,0.74
0.0,0.267,0.74
0.0,0.267,0.74
0.0,0.267,0.74
0.0,0.267,0.74
0.0,0.266,0.741
0.0,0.266,0.741
0.0,0.264,0.743
0.0,0.263,0.744
0.0,0.262,0.745
0.0,0.261,0.746
0.0,0.261,0.746
0.0,0.261,0.746
0.0,0.261,0.746
0.0,0.26,0.747
0.0,0.259,0.748
0.0,0.259,0.748
0.0,0.258,0.749
0.0,0.258,0.749
0.0,0.258,0.749
0.0,0.256,0.751
0.0,0.256,0.751
0.0,0.255,0.752
0.0,0.255,0.752
0.0,0.255,0.752
0.0,0.255,0.752
0.0,0.255,0.752
0.0,0.255,0.752
0.0,0.255,0.752
0.0,0.255,0.752
0.0,0.254,0.753
0.0,0.254,0.753
0.0,0.253,0.754
0.0,0.253,0.754
0.0,0.253,0.754
0.0,0.253,0.754
0.0,0.253,0.754
0.0,0.253,0.754
0.0,0.252,0.755
0.0,0.25,0.757
0.0,0.25,0.757
0.0,0.249,0.758
0.0,0.249,0.758
0.0,0.249,0.758
0.0,0.249,0.758
0.0,0.249,0.758
0.0,0.248,0.759
0.0,0.247,0.76
0.0,0.247,0.76
0.0,0.247,0.76
0.0,0.246,0.761
0.0,0.246,0.761
0.0,0.246,0.761
0.0,0.245,0.762
0.0,0.242,0.765
0.0,0.24,0.767
0.0,0.24,0.767
0.0,0.239,0.768
0.0,0.237,0.77
0.0,0.235,0.772
0.0,0.234,0.773
0.0,0.234,0.773
0.0,0.233,0.774
0.0,0.231,0.776
0.0,0.231,0.776
0.0,0.231,0.776
0.0,0.231,0.776
0.0,0.229,0.778
0.0,0.229,0.778
0.0,0.228,0.779
0.0,0.228,0.779
0.0,0.227,0.78
0.0,0.227,0.78
0.0,0.226,0.781
0.0,0.225,0.782
0.0,0.225,0.782
0.0,0.225,0.782
0.0,0.224,0.783
0.0,0.223,0.784
0.0,0.221,0.786
0.0,0.221,0.786
0.0,0.218,0.789
0.0,0.218,0.789
0.0,0.217,0.79
0.0,0.217,0.79
0.0,0.217,0.79
0.0,0.216,0.791
0.0,0.216,0.791
0.0,0.216,0.791
0.0,0.215,0.792
0.0,0.213,0.794
0.0,0.213,0.794
0.0,0.213,0.794
0.0,0.213,0.794
0.0,0.213,0.794
0.0,0.213,0.794
0.0,0.213,0.794
0.0,0.213,0.794
0.0,0.212,0.795
0.0,0.212,0.795
0.0,0.212,0.795
0.0,0.212,0.795
0.0,0.212,0.795
0.0,0.212,0.795
0.0,0.212,0.795
0.0,0.212,0.795
0.0,0.212,0.795
0.0,0.212,0.795
0.0,0.212,0.795
0.0,0.212,0.795
0.0,0.211,0.796
0.0,0.211,0.796
0.0,0.211,0.796
0.0,0.211,0.796
0.0,0.211,0.796
0.0,0.211,0.796
0.0,0.209,0.798
0.0,0.208,0.799
0.0,0.208,0.799
0.0,0.207,0.8
0.0,0.207,0.8
0.0,0.207,0.8
0.0,0.207,0.8
0.0,0.207,0.8
0.0,0.207,0.8
0.0,0.207,0.8
0.0,0.206,0.801
0.0,0.205,0.802
0.0,0.205,0.802
0.0,0.203,0.804
0.0,0.203,0.804
0.0,0.203,0.804
0.0,0.203,0.804
0.0,0.203,0.804
0.0,0.203,0.804
0.0,0.203,0.804
0.0,0.202,0.805
0.0,0.202,0.805
0.0,0.202,0.805
0.0,0.202,0.805
0.0,0.202,0.805
0.0,0.201,0.806
0.0,0.201,0.806
0.0,0.201,0.806
0.0,0.201,0.806
0.0,0.201,0.806
0.0,0.201,0.806
0.0,0.2,0.807
0.0,0.2,0.807
0.0,0.199,0.808
0.0,0.199,0.808
0.0,0.199,0.808
0.0,0.199,0.808
0.0,0.199,0.808
0.0,0.199,0.808
0.0,0.198,0.809
0.0,0.197,0.81
0.0,0.197,0.81
0.0,0.196,0.811
0.0,0.196,0.811
0.0,0.196,0.811
0.0,0.195,0.812
0.0,0.195,0.812
0.0,0.194,0.813
0.0,0.194,0.813
0.0,0.194,0.813
0.0,0.194,0.813
0.0,0.194,0.813
0.0,0.192,0.815
0.0,0.191,0.816
0.0,0.191,0.816
0.0,0.191,0.816
0.0,0.19,0.817
0.0,0.189,0.818
0.0,0.189,0.818
0.0,0.189,0.818
0.0,0.189,0.818
